provinsi;tahun;sektor;kontribusi_sektor;
Kalimantan Barat;2013;Jasa Pendidikan;4.4;
Kalimantan Barat;2013;Jasa Kesehatan;1.5;
Kalimantan Barat;2013;Jasa Lainnya;1.0;
Kalimantan Barat;2014;Pertanian;21.6;
Kalimantan Barat;2014;Pertambangan;4.8;
Kalimantan Barat;2014;Industri;16.5;
Kalimantan Barat;2014;Pengadaan Listrik;0.1;
Kalimantan Barat;2014;Pengadaan Air;0.1;
Kalimantan Barat;2014;Konstruksi;12.2;
Kalimantan Barat;2014;Perdagangan;14.5;
Kalimantan Barat;2014;Transportasi;4.3;
Kalimantan Barat;2014;Akmamin;2.3;
Kalimantan Barat;2014;Informasi dan Komunikasi;3.3;
Kalimantan Barat;2014;Jasa Keuangan;3.6;
Kalimantan Barat;2014;Real Estat;3.0;
Kalimantan Barat;2014;Jasa Perusahaan;0.5;
Kalimantan Barat;2014;Adm. Pemerintahan;6.3;
Kalimantan Barat;2014;Jasa Pendidikan;4.4;
Kalimantan Barat;2014;Jasa Kesehatan;1.5;
Kalimantan Barat;2014;Jasa Lainnya;1.0;
Kalimantan Barat;2015;Pertanian;20.5;
Kalimantan Barat;2015;Pertambangan;4.9;
Kalimantan Barat;2015;Industri;15.8;
Kalimantan Barat;2015;Pengadaan Listrik;0.1;
Kalimantan Barat;2015;Pengadaan Air;0.1;
Kalimantan Barat;2015;Konstruksi;13.1;
Kalimantan Barat;2015;Perdagangan;14.8;
Kalimantan Barat;2015;Transportasi;4.4;
Kalimantan Barat;2015;Akmamin;2.4;
Kalimantan Barat;2015;Informasi dan Komunikasi;3.4;
Kalimantan Barat;2015;Jasa Keuangan;3.6;
Kalimantan Barat;2015;Real Estat;3.0;
Kalimantan Barat;2015;Jasa Perusahaan;0.5;
Kalimantan Barat;2015;Adm. Pemerintahan;6.7;
Kalimantan Barat;2015;Jasa Pendidikan;4.3;
Kalimantan Barat;2015;Jasa Kesehatan;1.5;
Kalimantan Barat;2015;Jasa Lainnya;1.0;
Kalimantan Barat;2016;Pertanian;20.2;
Kalimantan Barat;2016;Pertambangan;5.6;
Kalimantan Barat;2016;Industri;16.1;
Kalimantan Barat;2016;Pengadaan Listrik;0.1;
Kalimantan Barat;2016;Pengadaan Air;0.1;
Kalimantan Barat;2016;Konstruksi;12.4;
Kalimantan Barat;2016;Perdagangan;14.5;
Kalimantan Barat;2016;Transportasi;4.5;
Kalimantan Barat;2016;Akmamin;2.4;
Kalimantan Barat;2016;Informasi dan Komunikasi;3.4;
Kalimantan Barat;2016;Jasa Keuangan;3.6;
Kalimantan Barat;2016;Real Estat;3.0;
Kalimantan Barat;2016;Jasa Perusahaan;0.5;
Kalimantan Barat;2016;Adm. Pemerintahan;6.9;
Kalimantan Barat;2016;Jasa Pendidikan;4.2;
Kalimantan Barat;2016;Jasa Kesehatan;1.4;
Kalimantan Barat;2016;Jasa Lainnya;1.0;
Kalimantan Barat;2017;Pertanian;20.3;
Kalimantan Barat;2017;Pertambangan;5.5;
Kalimantan Barat;2017;Industri;16.1;
Kalimantan Barat;2017;Pengadaan Listrik;0.1;
Kalimantan Barat;2017;Pengadaan Air;0.1;
Kalimantan Barat;2017;Konstruksi;12.8;
Kalimantan Barat;2017;Perdagangan;14.1;
Kalimantan Barat;2017;Transportasi;4.6;
Kalimantan Barat;2017;Akmamin;2.3;
Kalimantan Barat;2017;Informasi dan Komunikasi;3.7;
Kalimantan Barat;2017;Jasa Keuangan;3.7;
Kalimantan Barat;2017;Real Estat;2.9;
Kalimantan Barat;2017;Jasa Perusahaan;0.4;
Kalimantan Barat;2017;Adm. Pemerintahan;6.9;
Kalimantan Barat;2017;Jasa Pendidikan;4.0;
Kalimantan Barat;2017;Jasa Kesehatan;1.4;
Kalimantan Barat;2017;Jasa Lainnya;1.0;
Kalimantan Barat;2018;Pertanian;20.2;
Kalimantan Barat;2018;Pertambangan;5.6;
Kalimantan Barat;2018;Industri;16.1;
Kalimantan Barat;2018;Pengadaan Listrik;0.1;
Kalimantan Barat;2018;Pengadaan Air;0.1;
Kalimantan Barat;2018;Konstruksi;12.5;
Kalimantan Barat;2018;Perdagangan;14.0;
Kalimantan Barat;2018;Transportasi;4.8;
Kalimantan Barat;2018;Akmamin;2.4;
Kalimantan Barat;2018;Informasi dan Komunikasi;3.7;
Kalimantan Barat;2018;Jasa Keuangan;3.8;
Kalimantan Barat;2018;Real Estat;2.9;
Kalimantan Barat;2018;Jasa Perusahaan;0.4;
Kalimantan Barat;2018;Adm. Pemerintahan;7.0;
Kalimantan Barat;2018;Jasa Pendidikan;3.9;
Kalimantan Barat;2018;Jasa Kesehatan;1.4;
Kalimantan Barat;2018;Jasa Lainnya;1.0;
Kalimantan Barat;2019;Pertanian;20.1;
Kalimantan Barat;2019;Pertambangan;5.7;
Kalimantan Barat;2019;Industri;16.4;
Kalimantan Barat;2019;Pengadaan Listrik;0.1;
Kalimantan Barat;2019;Pengadaan Air;0.1;
Kalimantan Barat;2019;Konstruksi;12.3;
Kalimantan Barat;2019;Perdagangan;14.2;
Kalimantan Barat;2019;Transportasi;4.7;
Kalimantan Barat;2019;Akmamin;2.4;
Kalimantan Barat;2019;Informasi dan Komunikasi;3.8;
Kalimantan Barat;2019;Jasa Keuangan;3.4;
Kalimantan Barat;2019;Real Estat;2.9;
Kalimantan Barat;2019;Jasa Perusahaan;0.4;
Kalimantan Barat;2019;Adm. Pemerintahan;7.1;
Kalimantan Barat;2019;Jasa Pendidikan;3.9;
Kalimantan Barat;2019;Jasa Kesehatan;1.4;
Kalimantan Barat;2019;Jasa Lainnya;1.0;
Kalimantan Barat;2020;Pertanian;20.9;
Kalimantan Barat;2020;Pertambangan;6.9;
Kalimantan Barat;2020;Industri;16.2;
Kalimantan Barat;2020;Pengadaan Listrik;0.1;
Kalimantan Barat;2020;Pengadaan Air;0.1;
Kalimantan Barat;2020;Konstruksi;12.3;
Kalimantan Barat;2020;Perdagangan;13.3;
Kalimantan Barat;2020;Transportasi;3.9;
Kalimantan Barat;2020;Akmamin;2.0;
Kalimantan Barat;2020;Informasi dan Komunikasi;4.1;
Kalimantan Barat;2020;Jasa Keuangan;3.4;
Kalimantan Barat;2020;Real Estat;2.9;
Kalimantan Barat;2020;Jasa Perusahaan;0.4;
Kalimantan Barat;2020;Adm. Pemerintahan;7.4;
Kalimantan Barat;2020;Jasa Pendidikan;3.5;
Kalimantan Barat;2020;Jasa Kesehatan;1.8;
Kalimantan Barat;2020;Jasa Lainnya;0.8;
Kalimantan Barat;2021;Pertanian;21.3;
Kalimantan Barat;2021;Pertambangan;6.9;
Kalimantan Barat;2021;Industri;16.4;
Kalimantan Barat;2021;Pengadaan Listrik;0.1;
Kalimantan Barat;2021;Pengadaan Air;0.1;
Kalimantan Barat;2021;Konstruksi;12.8;
Kalimantan Barat;2021;Perdagangan;12.8;
Kalimantan Barat;2021;Transportasi;3.4;
Kalimantan Barat;2021;Akmamin;2.0;
Kalimantan Barat;2021;Informasi dan Komunikasi;4.1;
Kalimantan Barat;2021;Jasa Keuangan;3.4;
Kalimantan Barat;2021;Real Estat;2.7;
Kalimantan Barat;2021;Jasa Perusahaan;0.4;
Kalimantan Barat;2021;Adm. Pemerintahan;6.9;
Kalimantan Barat;2021;Jasa Pendidikan;3.4;
Kalimantan Barat;2021;Jasa Kesehatan;2.4;
Kalimantan Barat;2021;Jasa Lainnya;0.7;
Kalimantan Barat;2022;Pertanian;21.1;
Kalimantan Barat;2022;Pertambangan;6.6;
Kalimantan Barat;2022;Industri;16.5;
Kalimantan Barat;2022;Pengadaan Listrik;0.1;
Kalimantan Barat;2022;Pengadaan Air;0.1;
Kalimantan Barat;2022;Konstruksi;12.5;
Kalimantan Barat;2022;Perdagangan;13.7;
Kalimantan Barat;2022;Transportasi;4.3;
Kalimantan Barat;2022;Akmamin;2.1;
Kalimantan Barat;2022;Informasi dan Komunikasi;4.0;
Kalimantan Barat;2022;Jasa Keuangan;3.3;
Kalimantan Barat;2022;Real Estat;2.5;
Kalimantan Barat;2022;Jasa Perusahaan;0.4;
Kalimantan Barat;2022;Adm. Pemerintahan;6.4;
Kalimantan Barat;2022;Jasa Pendidikan;3.3;
Kalimantan Barat;2022;Jasa Kesehatan;2.3;
Kalimantan Barat;2022;Jasa Lainnya;0.8;
Kalimantan Barat;2023;Pertanian;20.8;
Kalimantan Barat;2023;Pertambangan;5.3;
Kalimantan Barat;2023;Industri;15.7;
Kalimantan Barat;2023;Pengadaan Listrik;0.1;
Kalimantan Barat;2023;Pengadaan Air;0.1;
Kalimantan Barat;2023;Konstruksi;12.7;
Kalimantan Barat;2023;Perdagangan;14.4;
Kalimantan Barat;2023;Transportasi;4.7;
Kalimantan Barat;2023;Akmamin;2.2;
Kalimantan Barat;2023;Informasi dan Komunikasi;4.1;
Kalimantan Barat;2023;Jasa Keuangan;3.3;
Kalimantan Barat;2023;Real Estat;2.7;
Kalimantan Barat;2023;Jasa Perusahaan;0.4;
Kalimantan Barat;2023;Adm. Pemerintahan;6.5;
Kalimantan Barat;2023;Jasa Pendidikan;3.5;
Kalimantan Barat;2023;Jasa Kesehatan;2.7;
Kalimantan Barat;2023;Jasa Lainnya;0.8;
Kalimantan Barat;2024;Pertanian;21.7;
Kalimantan Barat;2024;Pertambangan;5.1;
Kalimantan Barat;2024;Industri;15.6;
Kalimantan Barat;2024;Pengadaan Listrik;0.1;
Kalimantan Barat;2024;Pengadaan Air;0.1;
Kalimantan Barat;2024;Konstruksi;12.3;
Kalimantan Barat;2024;Perdagangan;14.4;
Kalimantan Barat;2024;Transportasi;4.6;
Kalimantan Barat;2024;Akmamin;2.1;
Kalimantan Barat;2024;Informasi dan Komunikasi;4.1;
Kalimantan Barat;2024;Jasa Keuangan;3.2;
Kalimantan Barat;2024;Real Estat;2.7;
Kalimantan Barat;2024;Jasa Perusahaan;0.4;
Kalimantan Barat;2024;Adm. Pemerintahan;6.6;
Kalimantan Barat;2024;Jasa Pendidikan;3.5;
Kalimantan Barat;2024;Jasa Kesehatan;2.6;
Kalimantan Barat;2024;Jasa Lainnya;0.8;
Kalimantan Barat;2025;Pertanian;21.7;
Kalimantan Barat;2025;Pertambangan;6.5;
Kalimantan Barat;2025;Industri;15.7;
Kalimantan Barat;2025;Pengadaan Listrik;0.1;
Kalimantan Barat;2025;Pengadaan Air;0.1;
Kalimantan Barat;2025;Konstruksi;12.3;
Kalimantan Barat;2025;Perdagangan;14.0;
Kalimantan Barat;2025;Transportasi;4.4;
Kalimantan Barat;2025;Akmamin;2.1;
Kalimantan Barat;2025;Informasi dan Komunikasi;4.0;
Kalimantan Barat;2025;Jasa Keuangan;3.1;
Kalimantan Barat;2025;Real Estat;2.6;
Kalimantan Barat;2025;Jasa Perusahaan;0.4;
Kalimantan Barat;2025;Adm. Pemerintahan;6.3;
Kalimantan Barat;2025;Jasa Pendidikan;3.3;
Kalimantan Barat;2025;Jasa Kesehatan;2.6;
Kalimantan Barat;2025;Jasa Lainnya;0.8;
Kalimantan Tengah;2011;Pertanian;23.7;
Kalimantan Tengah;2011;Pertambangan;17.3;
Kalimantan Tengah;2011;Industri;14.6;
Kalimantan Tengah;2011;Pengadaan Listrik;0.0;
Kalimantan Tengah;2011;Pengadaan Air;0.1;
Kalimantan Tengah;2011;Konstruksi;8.1;
Kalimantan Tengah;2011;Perdagangan;10.7;
Kalimantan Tengah;2011;Transportasi;5.6;
Kalimantan Tengah;2011;Akmamin;1.6;
Kalimantan Tengah;2011;Informasi dan Komunikasi;1.0;
Kalimantan Tengah;2011;Jasa Keuangan;3.0;
Kalimantan Tengah;2011;Real Estat;1.9;
Kalimantan Tengah;2011;Jasa Perusahaan;0.0;
Kalimantan Tengah;2011;Adm. Pemerintahan;5.6;
Kalimantan Tengah;2011;Jasa Pendidikan;4.2;
Kalimantan Tengah;2011;Jasa Kesehatan;1.6;
Kalimantan Tengah;2011;Jasa Lainnya;0.9;
Kalimantan Tengah;2012;Pertanian;23.1;
Kalimantan Tengah;2012;Pertambangan;18.1;
Kalimantan Tengah;2012;Industri;14.0;
Kalimantan Tengah;2012;Pengadaan Listrik;0.0;
Kalimantan Tengah;2012;Pengadaan Air;0.1;
Kalimantan Tengah;2012;Konstruksi;8.1;
Kalimantan Tengah;2012;Perdagangan;10.5;
Kalimantan Tengah;2012;Transportasi;5.4;
Kalimantan Tengah;2012;Akmamin;1.7;
Kalimantan Tengah;2012;Informasi dan Komunikasi;1.0;
Kalimantan Tengah;2012;Jasa Keuangan;3.2;
Kalimantan Tengah;2012;Real Estat;1.9;
Kalimantan Tengah;2012;Jasa Perusahaan;0.0;
Kalimantan Tengah;2012;Adm. Pemerintahan;5.8;
Kalimantan Tengah;2012;Jasa Pendidikan;4.4;
Kalimantan Tengah;2012;Jasa Kesehatan;1.7;
Kalimantan Tengah;2012;Jasa Lainnya;0.9;
Kalimantan Tengah;2013;Pertanian;22.7;
Kalimantan Tengah;2013;Pertambangan;18.8;
Kalimantan Tengah;2013;Industri;13.7;
Kalimantan Tengah;2013;Pengadaan Listrik;0.0;
Kalimantan Tengah;2013;Pengadaan Air;0.1;
Kalimantan Tengah;2013;Konstruksi;7.9;
Kalimantan Tengah;2013;Perdagangan;10.0;
Kalimantan Tengah;2013;Transportasi;5.9;
Kalimantan Tengah;2013;Akmamin;1.7;
Kalimantan Tengah;2013;Informasi dan Komunikasi;1.0;
Kalimantan Tengah;2013;Jasa Keuangan;3.3;
Kalimantan Tengah;2013;Real Estat;1.9;
Kalimantan Tengah;2013;Jasa Perusahaan;0.0;
Kalimantan Tengah;2013;Adm. Pemerintahan;6.0;
Kalimantan Tengah;2013;Jasa Pendidikan;4.4;
Kalimantan Tengah;2013;Jasa Kesehatan;1.6;
Kalimantan Tengah;2013;Jasa Lainnya;1.0;
Kalimantan Tengah;2014;Pertanian;23.6;
Kalimantan Tengah;2014;Pertambangan;13.2;
Kalimantan Tengah;2014;Industri;15.9;
Kalimantan Tengah;2014;Pengadaan Listrik;0.0;
Kalimantan Tengah;2014;Pengadaan Air;0.1;
Kalimantan Tengah;2014;Konstruksi;8.6;
Kalimantan Tengah;2014;Perdagangan;11.3;
Kalimantan Tengah;2014;Transportasi;6.1;
Kalimantan Tengah;2014;Akmamin;1.8;
Kalimantan Tengah;2014;Informasi dan Komunikasi;1.0;
Kalimantan Tengah;2014;Jasa Keuangan;3.3;
Kalimantan Tengah;2014;Real Estat;2.0;
Kalimantan Tengah;2014;Jasa Perusahaan;0.0;
Kalimantan Tengah;2014;Adm. Pemerintahan;5.9;
Kalimantan Tengah;2014;Jasa Pendidikan;4.4;
Kalimantan Tengah;2014;Jasa Kesehatan;1.8;
Kalimantan Tengah;2014;Jasa Lainnya;1.0;
Kalimantan Tengah;2015;Pertanian;23.0;
Kalimantan Tengah;2015;Pertambangan;10.8;
Kalimantan Tengah;2015;Industri;16.1;
Kalimantan Tengah;2015;Pengadaan Listrik;0.1;
Kalimantan Tengah;2015;Pengadaan Air;0.1;
Kalimantan Tengah;2015;Konstruksi;9.2;
Kalimantan Tengah;2015;Perdagangan;11.7;
Kalimantan Tengah;2015;Transportasi;6.6;
Kalimantan Tengah;2015;Akmamin;1.9;
Kalimantan Tengah;2015;Informasi dan Komunikasi;1.0;
Kalimantan Tengah;2015;Jasa Keuangan;3.2;
Kalimantan Tengah;2015;Real Estat;2.1;
Kalimantan Tengah;2015;Jasa Perusahaan;0.0;
Kalimantan Tengah;2015;Adm. Pemerintahan;6.4;
Kalimantan Tengah;2015;Jasa Pendidikan;4.7;
Kalimantan Tengah;2015;Jasa Kesehatan;1.9;
Kalimantan Tengah;2015;Jasa Lainnya;1.0;
Kalimantan Tengah;2016;Pertanian;21.9;
Kalimantan Tengah;2016;Pertambangan;10.8;
Kalimantan Tengah;2016;Industri;16.5;
Kalimantan Tengah;2016;Pengadaan Listrik;0.1;
Kalimantan Tengah;2016;Pengadaan Air;0.1;
Kalimantan Tengah;2016;Konstruksi;9.8;
Kalimantan Tengah;2016;Perdagangan;11.8;
Kalimantan Tengah;2016;Transportasi;6.7;
Kalimantan Tengah;2016;Akmamin;1.9;
Kalimantan Tengah;2016;Informasi dan Komunikasi;1.0;
Kalimantan Tengah;2016;Jasa Keuangan;3.2;
Kalimantan Tengah;2016;Real Estat;2.1;
Kalimantan Tengah;2016;Jasa Perusahaan;0.0;
Kalimantan Tengah;2016;Adm. Pemerintahan;6.2;
Kalimantan Tengah;2016;Jasa Pendidikan;4.8;
Kalimantan Tengah;2016;Jasa Kesehatan;1.9;
Kalimantan Tengah;2016;Jasa Lainnya;1.1;
Kalimantan Tengah;2017;Pertanian;21.0;
Kalimantan Tengah;2017;Pertambangan;11.4;
Kalimantan Tengah;2017;Industri;16.8;
Kalimantan Tengah;2017;Pengadaan Listrik;0.1;
Kalimantan Tengah;2017;Pengadaan Air;0.1;
Kalimantan Tengah;2017;Konstruksi;9.8;
Kalimantan Tengah;2017;Perdagangan;12.0;
Kalimantan Tengah;2017;Transportasi;6.8;
Kalimantan Tengah;2017;Akmamin;1.9;
Kalimantan Tengah;2017;Informasi dan Komunikasi;1.0;
Kalimantan Tengah;2017;Jasa Keuangan;3.3;
Kalimantan Tengah;2017;Real Estat;2.1;
Kalimantan Tengah;2017;Jasa Perusahaan;0.0;
Kalimantan Tengah;2017;Adm. Pemerintahan;6.2;
Kalimantan Tengah;2017;Jasa Pendidikan;4.6;
Kalimantan Tengah;2017;Jasa Kesehatan;1.9;
Kalimantan Tengah;2017;Jasa Lainnya;1.0;
Kalimantan Tengah;2018;Pertanian;20.0;
Kalimantan Tengah;2018;Pertambangan;11.9;
Kalimantan Tengah;2018;Industri;15.7;
Kalimantan Tengah;2018;Pengadaan Listrik;0.1;
Kalimantan Tengah;2018;Pengadaan Air;0.1;
Kalimantan Tengah;2018;Konstruksi;9.7;
Kalimantan Tengah;2018;Perdagangan;12.9;
Kalimantan Tengah;2018;Transportasi;7.1;
Kalimantan Tengah;2018;Akmamin;1.9;
Kalimantan Tengah;2018;Informasi dan Komunikasi;1.0;
Kalimantan Tengah;2018;Jasa Keuangan;3.2;
Kalimantan Tengah;2018;Real Estat;2.2;
Kalimantan Tengah;2018;Jasa Perusahaan;0.0;
Kalimantan Tengah;2018;Adm. Pemerintahan;6.4;
Kalimantan Tengah;2018;Jasa Pendidikan;4.7;
Kalimantan Tengah;2018;Jasa Kesehatan;2.0;
Kalimantan Tengah;2018;Jasa Lainnya;1.1;
Kalimantan Tengah;2019;Pertanian;20.1;
Kalimantan Tengah;2019;Pertambangan;11.2;
Kalimantan Tengah;2019;Industri;15.0;
Kalimantan Tengah;2019;Pengadaan Listrik;0.1;
Kalimantan Tengah;2019;Pengadaan Air;0.1;
Kalimantan Tengah;2019;Konstruksi;10.0;
Kalimantan Tengah;2019;Perdagangan;13.3;
Kalimantan Tengah;2019;Transportasi;7.5;
Kalimantan Tengah;2019;Akmamin;1.9;
Kalimantan Tengah;2019;Informasi dan Komunikasi;1.0;
Kalimantan Tengah;2019;Jasa Keuangan;3.2;
Kalimantan Tengah;2019;Real Estat;2.2;
Kalimantan Tengah;2019;Jasa Perusahaan;0.0;
Kalimantan Tengah;2019;Adm. Pemerintahan;6.4;
Kalimantan Tengah;2019;Jasa Pendidikan;4.8;
Kalimantan Tengah;2019;Jasa Kesehatan;2.0;
Kalimantan Tengah;2019;Jasa Lainnya;1.1;
Kalimantan Tengah;2020;Pertanian;21.7;
Kalimantan Tengah;2020;Pertambangan;9.0;
Kalimantan Tengah;2020;Industri;16.0;
Kalimantan Tengah;2020;Pengadaan Listrik;0.1;
Kalimantan Tengah;2020;Pengadaan Air;0.1;
Kalimantan Tengah;2020;Konstruksi;8.9;
Kalimantan Tengah;2020;Perdagangan;13.2;
Kalimantan Tengah;2020;Transportasi;7.1;
Kalimantan Tengah;2020;Akmamin;1.9;
Kalimantan Tengah;2020;Informasi dan Komunikasi;1.1;
Kalimantan Tengah;2020;Jasa Keuangan;3.5;
Kalimantan Tengah;2020;Real Estat;2.2;
Kalimantan Tengah;2020;Jasa Perusahaan;0.0;
Kalimantan Tengah;2020;Adm. Pemerintahan;6.8;
Kalimantan Tengah;2020;Jasa Pendidikan;5.1;
Kalimantan Tengah;2020;Jasa Kesehatan;2.3;
Kalimantan Tengah;2020;Jasa Lainnya;1.0;
Kalimantan Tengah;2021;Pertanian;22.2;
Kalimantan Tengah;2021;Pertambangan;10.2;
Kalimantan Tengah;2021;Industri;16.8;
Kalimantan Tengah;2021;Pengadaan Listrik;0.1;
Kalimantan Tengah;2021;Pengadaan Air;0.1;
Kalimantan Tengah;2021;Konstruksi;9.0;
Kalimantan Tengah;2021;Perdagangan;12.4;
Kalimantan Tengah;2021;Transportasi;6.6;
Kalimantan Tengah;2021;Akmamin;1.8;
Kalimantan Tengah;2021;Informasi dan Komunikasi;1.2;
Kalimantan Tengah;2021;Jasa Keuangan;3.4;
Kalimantan Tengah;2021;Real Estat;2.1;
Kalimantan Tengah;2021;Jasa Perusahaan;0.0;
Kalimantan Tengah;2021;Adm. Pemerintahan;6.0;
Kalimantan Tengah;2021;Jasa Pendidikan;4.8;
Kalimantan Tengah;2021;Jasa Kesehatan;2.4;
Kalimantan Tengah;2021;Jasa Lainnya;0.9;
Kalimantan Tengah;2022;Pertanian;20.4;
Kalimantan Tengah;2022;Pertambangan;16.3;
Kalimantan Tengah;2022;Industri;15.5;
Kalimantan Tengah;2022;Pengadaan Listrik;0.1;
Kalimantan Tengah;2022;Pengadaan Air;0.1;
Kalimantan Tengah;2022;Konstruksi;8.4;
Kalimantan Tengah;2022;Perdagangan;11.9;
Kalimantan Tengah;2022;Transportasi;6.6;
Kalimantan Tengah;2022;Akmamin;1.7;
Kalimantan Tengah;2022;Informasi dan Komunikasi;1.0;
Kalimantan Tengah;2022;Jasa Keuangan;3.2;
Kalimantan Tengah;2022;Real Estat;1.9;
Kalimantan Tengah;2022;Jasa Perusahaan;0.0;
Kalimantan Tengah;2022;Adm. Pemerintahan;5.4;
Kalimantan Tengah;2022;Jasa Pendidikan;4.4;
Kalimantan Tengah;2022;Jasa Kesehatan;2.2;
Kalimantan Tengah;2022;Jasa Lainnya;0.9;
Kalimantan Tengah;2023;Pertanian;21.4;
Kalimantan Tengah;2023;Pertambangan;12.6;
Kalimantan Tengah;2023;Industri;15.6;
Kalimantan Tengah;2023;Pengadaan Listrik;0.1;
Kalimantan Tengah;2023;Pengadaan Air;0.1;
Kalimantan Tengah;2023;Konstruksi;8.9;
Kalimantan Tengah;2023;Perdagangan;12.5;
Kalimantan Tengah;2023;Transportasi;7.0;
Kalimantan Tengah;2023;Akmamin;1.8;
Kalimantan Tengah;2023;Informasi dan Komunikasi;1.0;
Kalimantan Tengah;2023;Jasa Keuangan;3.3;
Kalimantan Tengah;2023;Real Estat;2.0;
Kalimantan Tengah;2023;Jasa Perusahaan;0.0;
Kalimantan Tengah;2023;Adm. Pemerintahan;5.6;
Kalimantan Tengah;2023;Jasa Pendidikan;4.7;
Kalimantan Tengah;2023;Jasa Kesehatan;2.4;
Kalimantan Tengah;2023;Jasa Lainnya;0.9;
Kalimantan Tengah;2024;Pertanian;22.3;
Kalimantan Tengah;2024;Pertambangan;10.6;
Kalimantan Tengah;2024;Industri;15.7;
Kalimantan Tengah;2024;Pengadaan Listrik;0.1;
Kalimantan Tengah;2024;Pengadaan Air;0.1;
Kalimantan Tengah;2024;Konstruksi;8.8;
Kalimantan Tengah;2024;Perdagangan;12.5;
Kalimantan Tengah;2024;Transportasi;7.2;
Kalimantan Tengah;2024;Akmamin;1.9;
Kalimantan Tengah;2024;Informasi dan Komunikasi;1.0;
Kalimantan Tengah;2024;Jasa Keuangan;3.3;
Kalimantan Tengah;2024;Real Estat;2.0;
Kalimantan Tengah;2024;Jasa Perusahaan;0.0;
Kalimantan Tengah;2024;Adm. Pemerintahan;5.9;
Kalimantan Tengah;2024;Jasa Pendidikan;5.0;
Kalimantan Tengah;2024;Jasa Kesehatan;2.5;
Kalimantan Tengah;2024;Jasa Lainnya;0.9;
Kalimantan Tengah;2025;Pertanian;22.9;
Kalimantan Tengah;2025;Pertambangan;9.9;
Kalimantan Tengah;2025;Industri;16.6;
Kalimantan Tengah;2025;Pengadaan Listrik;0.1;
Kalimantan Tengah;2025;Pengadaan Air;0.1;
Kalimantan Tengah;2025;Konstruksi;8.4;
Kalimantan Tengah;2025;Perdagangan;12.6;
Kalimantan Tengah;2025;Transportasi;7.6;
Kalimantan Tengah;2025;Akmamin;1.8;
Kalimantan Tengah;2025;Informasi dan Komunikasi;1.0;
Kalimantan Tengah;2025;Jasa Keuangan;3.3;
Kalimantan Tengah;2025;Real Estat;2.0;
Kalimantan Tengah;2025;Jasa Perusahaan;0.0;
Kalimantan Tengah;2025;Adm. Pemerintahan;5.5;
Kalimantan Tengah;2025;Jasa Pendidikan;4.6;
Kalimantan Tengah;2025;Jasa Kesehatan;2.4;
Kalimantan Tengah;2025;Jasa Lainnya;0.9;
Kalimantan Selatan;2011;Pertanian;15.1;
Kalimantan Selatan;2011;Pertambangan;30.8;
Kalimantan Selatan;2011;Industri;13.1;
Kalimantan Selatan;2011;Pengadaan Listrik;0.1;
Kalimantan Selatan;2011;Pengadaan Air;0.4;
Kalimantan Selatan;2011;Konstruksi;6.8;
Kalimantan Selatan;2011;Perdagangan;7.4;
Kalimantan Selatan;2011;Transportasi;5.2;
Kalimantan Selatan;2011;Akmamin;1.7;
Kalimantan Selatan;2011;Informasi dan Komunikasi;3.1;
Kalimantan Selatan;2011;Jasa Keuangan;2.7;
Kalimantan Selatan;2011;Real Estat;2.0;
Kalimantan Selatan;2011;Jasa Perusahaan;0.5;
Kalimantan Selatan;2011;Adm. Pemerintahan;5.0;
Kalimantan Selatan;2011;Jasa Pendidikan;3.7;
Kalimantan Selatan;2011;Jasa Kesehatan;1.5;
Kalimantan Selatan;2011;Jasa Lainnya;1.0;
Kalimantan Selatan;2012;Pertanian;14.8;
Kalimantan Selatan;2012;Pertambangan;29.8;
Kalimantan Selatan;2012;Industri;13.1;
Kalimantan Selatan;2012;Pengadaan Listrik;0.1;
Kalimantan Selatan;2012;Pengadaan Air;0.4;
Kalimantan Selatan;2012;Konstruksi;6.8;
Kalimantan Selatan;2012;Perdagangan;7.8;
Kalimantan Selatan;2012;Transportasi;5.4;
Kalimantan Selatan;2012;Akmamin;1.7;
Kalimantan Selatan;2012;Informasi dan Komunikasi;3.1;
Kalimantan Selatan;2012;Jasa Keuangan;3.0;
Kalimantan Selatan;2012;Real Estat;2.1;
Kalimantan Selatan;2012;Jasa Perusahaan;0.5;
Kalimantan Selatan;2012;Adm. Pemerintahan;5.3;
Kalimantan Selatan;2012;Jasa Pendidikan;3.8;
Kalimantan Selatan;2012;Jasa Kesehatan;1.5;
Kalimantan Selatan;2012;Jasa Lainnya;1.0;
Kalimantan Selatan;2013;Pertanian;14.6;
Kalimantan Selatan;2013;Pertambangan;28.8;
Kalimantan Selatan;2013;Industri;12.9;
Kalimantan Selatan;2013;Pengadaan Listrik;0.1;
Kalimantan Selatan;2013;Pengadaan Air;0.3;
Kalimantan Selatan;2013;Konstruksi;6.9;
Kalimantan Selatan;2013;Perdagangan;8.0;
Kalimantan Selatan;2013;Transportasi;5.6;
Kalimantan Selatan;2013;Akmamin;1.8;
Kalimantan Selatan;2013;Informasi dan Komunikasi;3.0;
Kalimantan Selatan;2013;Jasa Keuangan;3.3;
Kalimantan Selatan;2013;Real Estat;2.1;
Kalimantan Selatan;2013;Jasa Perusahaan;0.6;
Kalimantan Selatan;2013;Adm. Pemerintahan;5.6;
Kalimantan Selatan;2013;Jasa Pendidikan;3.9;
Kalimantan Selatan;2013;Jasa Kesehatan;1.6;
